ID,UNIDADE,CONVENIADA,MUNICIPIO,PROGRAMA,AÇÃO,OBJETO,NUMERO,INI,FIM,VL.CONVENIO,VL.CONTRAPARTE;
133,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,ASSOCIAÇÃO RONDONOPOLITANA DE DEFICIENTES VISUAIS - ARDV,RONDONÓPOLIS,Convênio financeiro para pagamento de 05 (cinco) Profissionais da Educação Especial para atender 40(quarenta) alunos com deficiências.,398,2220,0074-2016,06/09/2016,28/02/2017,60000,0;
134,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,ASSOCIAÇÃO VARZEAGRANDENSE DE DEFICIENTES FÍSICOS,VÁRZEA GRANDE,Repasse de Recursos Financeiros para pagamento de 05 (cinco) profissionais da Educação Especial para atendimento de 85 (oitenta e cinco) alunos com deficiência.,340,4380,037/2015,12/05/2015,31/12/2015,112200,0;
135,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,ASSOCIAÇÃO VARZEAGRANDENSE DE DEFICIENTES FÍSICOS,VÁRZEA GRANDE,Pagamento de 05 (cinco) profissionais da Educação Especial para atendimento de 85 (oitenta e cinco) alunos com deficiência da Associação Varzeagrandense das Pessoas com Deficiência Idosos e Familiares Carentes-AVDF.,398,2220,0166-2016,11/11/2016,14/04/2017,127500,0;
136,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,CENTRO DE REABILITAÇÃO LOUIS BRAILLE,RONDONÓPOLIS,Repasse de recursos financeiros para pagamento de 05 profissionais da educação especial.,340,4380,005/2015,07/05/2015,31/12/2015,83160,0;
137,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,CENTRO DE REABILITAÇÃO LOUIS BRAILLE,RONDONÓPOLIS,Repasse de recursos financeiros para pagamento de 06 (seis) profissionais da Educação Especial.,398,2220,0052-2016,01/06/2016,01/03/2017,105000,0;
138,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,CENTRO EQÜESTRE DE VÁRZEA GRANDE,VÁRZEA GRANDE,Pagamento de 03 (três) profissionais da Educação Especial.,340,4380,104/2015,22/07/2015,29/02/2016,105600,0;
139,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,CENTRO INTEGRADO RAIO DE LUZ,CUIABÁ,PAGAMENTO DE 06 (SEIS) PROFISSIONAIS DA EDUCAÇÃO ESPECIAL NO CENTRO INTEGRADO RAIO DE LUZ.,340,4380,058/2015,23/07/2015,30/03/2016,99000,0;
140,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,CENTRO PEDAGÓGICO DE ENSINO ESPECIAL REGINA MARIA - CENPER,CUIABÁ,REPASSE FINANCEIRO PARA PAGAMENTO DE 16 (DEZESSEIS) PROFISSIONAIS QUE ATENDEM 133 (CENTO E TRINTA E TRES) ALUNOS DA EDUCAÇÃO ESPECIAL.,340,4380,048/2015,07/05/2015,31/12/2015,175560,0;
141,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,CENTRO PEDAGÓGICO DE ENSINO ESPECIAL REGINA MARIA - CENPER,CUIABÁ,PAGAMENTO DE 16 (DEZESSEIS) PROFISSIONAIS QUE ATENDEM A EDUCAÇÃO ESPECIAL NO CENTRO PEDAGÓGICO DE ENSINO ESPECIAL - CENPER DE CUIABÁ.,398,2220,0087-2016,23/05/2016,01/03/2017,199500,0;
142,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,FEDERAÇÃO DAS ASSOCIAÇÕES PESTALOZZI DO ESTADO DE MATO GROSSO,CUIABÁ,Pagamento de 04 (quatro) profissionais na área de Educação Especial no ano letivo de 2015.,340,4380,071/2015,12/08/2015,31/12/2015,52800,0;
143,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,FEDERAÇÃO MATO-GROSSENSE DE DESPORTOS PARA CEGOS-FMDC,CUIABÁ,Repasse de Recursos financeiros para pagamento de 05 (cinco) Profissionais da Educação Especial para atendimento de 100(cem) alunos com deficiência,340,4380,023/2015,31/07/2015,31/12/2015,132000,0;
144,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,FEDERAÇÃO MATO-GROSSENSE DE DESPORTOS PARA CEGOS-FMDC,CUIABÁ,Pagamento de 05 (cinco) Profissionais para atendimento de 100 (cem) alunos com deficiência visual.,398,2220,0092-2016,08/06/2016,31/12/2016,150000,0;
145,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,FUNDAÇÃO DE APOIO E DESENV.DA UNIVERSIDADE FEDERAL DE MATO GROSSO - UNISELVA,CUIABÁ,Oferta de uma turma especial de Mestrado Profissional em Ensino de Ciências Naturais no Programa de Pós-Graduação em Ensino de Ciências (PGECN) da UFMT para professores da rede pública estadual de ensino vinculados ao Centro de Formação de Professores CEFAPRO para formação de recursos humanos ao nível de mestrado profissional na área de Ensino de Ciências. A turma especial será ofertada pelo Programa de Pós-Graduação em Ensino de Ciências da UFMT mediante edital específico obedecendo as normas da pós-graduação da UFMT e o regimento do Programa. Os candidatos a ingressar na turma especial deverão ser professores da rede estadual de ensino vinculados ao CEFAPRO. Serão oferecidas 12 [doze] vagas nas seguintes áreas de concentração: Ensino de Química Ensino de Física e Ensino de Biologia. O mestrado segundo regulamentação da Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (CAPES) e Regimento Interno de PGECN terá duração mínima de 24 meses e máxima de 36 improrrogáveis. Ao término o mestrando deverá apresentar e fazer defesa pública apresentar uma dissertação em pesquisa aplicada e um produto educacional.,340,4443,1/2013,26/03/2013,02/08/2016,599317,0;
146,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,FUNDAÇÃO DE APOIO E DESENV.DA UNIVERSIDADE FEDERAL DE MATO GROSSO - UNISELVA,CUIABÁ,Realizar o Seminário Educação 2014 que é um evento regular acadêmico-científico do Programa de Pós-Graduação em Educação da UFMT aberto a pesquisadores nacionais e internacionais professores doutores mestres e estudantes de graduação e pós-graduação de universidades públicas e privadas assim como a estudantes e profissionais da educação. O evento reúne ainda profissionais liberais artistas sindicalistas ambientalistas e militantes de movimentos sociais. O tema deste ano é: Educação: modos de ler-escrever em meio à vida.,340,4381,178/2014,21/11/2014,23/04/2015,70000,0;
147,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,FUNDAÇÃO DE APOIO E DESENV.DA UNIVERSIDADE FEDERAL DE MATO GROSSO - UNISELVA,CUIABÁ,Os pressupostos que orientam os objetivos deste projeto partem da constatação que o jovem está completamente imerso nas tecnologias digitais tanto que faz de um pequeno artefato para onde convergem todos os meios de comunicação e conteúdos um companheiro inseparável. Então questionamos: por que esta ferramenta ainda não está a serviço das escolas da educação? Mais ainda: como ela poderia ser utilizada a serviço da própria formação escolar do jovem? É certo que por meio deste artefato podem ser encontrados todos os tipos de informação inclusive as científicas. Porém encontrar informação na WEB é apenas um estágio: é estar no mundo virtual em um modelo de interação reativa. O processo educacional já se sabe é dialético requer interação mútua. As discussões conduzidas por Alex Primo entre outros autores sobre a interação nos leva a concretizar que o grande triunfo do jovem em sua relação com as tecnologias é o desenvolvimento de sua capacidade de gerar conhecimento de se tornar sujeito de seu próprio aprendizado. Neste sentido este projeto piloto parte de um modelo colaborativo de compartilhamento de conteúdo presente nas mídias digitais para estudar este processo como ação de educomunicação e valorização da cultura científica por meio de construções de narrativas transmídias.,340,4370,137/2015,25/11/2015,28/10/2016,320000,0;
148,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,FUNDAÇÃO DE APOIO E DESENV.DA UNIVERSIDADE FEDERAL DE MATO GROSSO - UNISELVA,CUIABÁ,Debater a didática e as práticas docentes na perspectiva de uma relação comprometida com a produção do conhecimento no intuito de intervir na melhoria da educação da escola do campo da formação e do trabalho docente entre outros.,340,3856,154/2015,29/12/2015,27/04/2017,100000,0;
149,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,FUNDAÇÃO FÉ E ALEGRIA DO BRASIL SUB REGIONAL MATO GROSSO,CUIABA,PAGAMENTO DE 14 (QUATORZE) PROFISSIONAIS DO ATENDIMENTO EDUCACIONAL ESPECIALIZADO QUE ATENDEM 115 (CENTO E QUINZE) ALUNOS NA FUNDAÇÃO FÉ E ALEGRIA DO BRASIL - SUB REGIONAL MATO GROSSO.,340,4380,077/2015,08/06/2015,30/03/2016,151800,0;
150,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,FUNDAÇÃO FÉ E ALEGRIA DO BRASIL SUB REGIONAL MATO GROSSO,CUIABA,PAGAMENTO DE 15 (QUINZE) PROFISSIONAIS DO ATENDIMENTO EDUCACIONAL ESPECIALIZADO QUE ATENDEM 115 (CENTO E QUINZE) ALUNOS NA FUNDAÇÃO FÉ E ALEGRIA DO BRASIL SUB REGIONAL MATO GROSSO.,398,2220,0387-2016,25/08/2016,28/02/2017,172500,0;
151,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,INSTITUTO DOS CEGOS DO ESTADO DE MATO GROSSO,CUIABÁ,Repasse financeiro para atendimento de 130(cento e trinta) alunos com deficiência visual visando ao pagamento de 14(catorze) profissionais especializados para a entidade.,340,4380,040/2015,01/09/2015,29/02/2016,171600,0;
152,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,INSTITUTO DOS CEGOS DO ESTADO DE MATO GROSSO,CUIABÁ,Pagamento de profissionais da educação visando garantir o atendimento educacional especializado de 130 (cento e trinta) alunos com deficiência visual.,398,2220,0004-2016,14/06/2016,30/12/2016,195000,0;
153,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,OBRAS SOCIAIS ANÁLIA FRANCO,CUIABÁ,Aquisição e montagem de pré moldados com 8 salas de aula e dois pavimentos com laje e cobertura.,340,4371,172/2015,29/12/2015,08/08/2016,100000,0;
154,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE ÁGUA BOA,ÁGUA BOA,Aquisição de gêneros alimentícios e custeio de mão de obras para a realização dos 34º JOGOS REGIONAIS DE SELEÇÕES ESTUDANTIS - Fase Regional 2015.,340,4445,061/2015,26/06/2015,29/12/2015,40000,0;
155,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE ÁGUA BOA,ÁGUA BOA,Aquisição de Gêneros alimentícios para os atletas contratação de Profissionais (Merendeiras e auxiliares de limpeza).,398,2218,0645-2016,30/06/2016,04/10/2016,70000,5000;
156,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE ÁGUA BOA,ÁGUA BOA,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA OS ATLETAS CONTRATAÇÃO DE PROFISSIONAIS (MERENDEIRA E AUXILIAR DE LIMPEZA PARA QUADRAS E GINÁSIOS).,398,2218,0291-2017,22/05/2017,28/08/2017,45000,5000;
157,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE ALTA FLORESTA,ALTA FLORESTA,Realização dos Jogos Escolares da Juventude (JEJ) - Etapa Estadual - Categoria A,398,2218,1279-2017,09/08/2017,14/11/2017,60000,3404;
158,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE ALTO ARAGUAIA,ALTO ARAGUAIA,Realização dos XXXIV Jogos Regionais de Seleções Estudantis Matogrossense em Alto Araguaia/MT,340,4445,126/2015,17/09/2015,16/11/2015,35000,0;
159,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE ARAPUTANGA,ARAPUTANGA,REALIZAÇÃO DO 34º JOGOS REGIONAIS ESTUDANTIS MATOGROSSENSES - JOREMES - REGIÃO OESTE,340,4445,084/2015,08/10/2015,06/03/2016,40000,0;
160,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE ARAPUTANGA,ARAPUTANGA,Realização dos Jogos Escolares da Juventude 2016  Etapa Estadual  Modalidades Individuais  Categorias A e B nos dias 29/06/2016 a 03/07/2016.,398,2218,0940-2016,30/06/2016,30/09/2016,50000,2550;
161,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE ARIPUANÃ,ARIPUANÃ,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA A REALIZAÇÃO DOS JOGOS ESCOLARES DA JUVENTUDE - FASE REGIONAL EDIÇÃO 2015,340,4445,085/2015,19/06/2015,19/09/2015,40000,3991;
162,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE ARIPUANÃ,ARIPUANÃ,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA A REALIZAÇÃO DOS JOGOS ESCOLARES DA JUVENTUDE - FASE REGIONAL NOROESTE - EDIÇÃO 2016.,398,2218,0723-2016,23/05/2016,16/08/2016,40000,5275;
163,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE BARRA DO GARÇAS,BARRA DO GARÇAS,Aquisição de Ônibus Escolares para transporte escolar,398,2231,0538-2016,01/07/2016,31/12/2016,400000,20000;
164,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE CÁCERES,CÁCERES,Objeto: Aquisição de Gêneros Alimentícios hospedagem para árbitros referente aos Jogos Escolares da Juventude ¬ 2016 ¬ Etapa Regional incluindo as modalidades de Futsal Basquete Voleibol Handebol nas Categorias: A ¬(Masculino e Feminino com os estudantes nascidos em (99 2000 e 2001)); Categoria B (Masculino e Feminino com estudantes nascidos em (2002 2003 e 2004)) a serem realizados no município de Cáceres-MT.,398,2218,0855-2016,16/06/2016,17/08/2016,65000,2288;
165,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE CÁCERES,CÁCERES,Aquisição de Gêneros Alimentícios Realização dos Jogos Escolares da Juventude  Etapa Regional - Fase Cáceres 2017.,398,2218,0194-2017,24/04/2017,30/05/2017,40000,1800;
166,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE CAMPO NOVO DO PARECIS,CAMPO NOVO DO PARECIS,REALIZAÇÃO DO 38° JOGOS ESTADUAIS DE SELEÇÕES MUNICIPAIS ESTUDANTIS NO PERÍODO DE 05 A 11 DE DEZEMBRO DE 2015.,340,4445,140/2015,25/11/2015,24/03/2016,70000,2800;
167,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE CAMPO VERDE,CAMPO VERDE,REALIZAÇÃO DO XXXIV JOGOS REGIONAIS DE SELEÇÕES MUNICIPAIS ESTUDANTIS.,340,4445,128/2015,07/10/2015,14/12/2015,35000,3500;
168,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE CAMPO VERDE,CAMPO VERDE,REALIZAÇÃO DO XI JOGOS ESCOLARES DA JUVENTUDE 2015 - ETAPA REGIONAL.,340,4445,042/2015,06/05/2015,05/07/2015,35000,0;
169,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE CAMPO VERDE,CAMPO VERDE,CONSTRUÇÃO DE BANHEIRO MASCULINO E FEMININO.,340,4371,171/2015,29/12/2015,25/08/2016,82000,37419;
170,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE CAMPOS DE JÚLIO,CAMPOS DE JÚLIO,Apoio a realização dos Jogos Escolares da Juventude  Etapa Sudoeste,398,2218,0325-2016,16/05/2016,30/07/2016,40000,4000;
171,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE CLÁUDIA,CLÁUDIA,REALIZAÇÃO DO 34º JOGOS ESTUDANTIS REGIONAIS MATO-GROSSENSE JOREMS.,340,4445,098/2015,09/07/2015,30/11/2015,40000,0;
172,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE COLÍDER,COLIDER,REALIZAÇÃO DO 34º JOGOS REGIONAIS DE SELEÇÕES MUNICIPAIS DE 01 A 06 DE NOVEMBRO DE 2015.,340,4445,127/2015,27/10/2015,28/12/2015,40000,8043;
173,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE COLÍDER,COLIDER,REALIZAÇÃO DOS JOGOS ESCOLARES DA JUVENTUDE DE 15 A 20/05/2016 NO MUNICÍPIO DE COLIDER-MT.,398,2218,0560-2016,13/05/2016,30/06/2016,45000,5210;
174,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE COLÍDER,COLIDER,REALIZAÇÃO DA 1ª.TAÇA COLIDER 50TÃO DE FUTEBOL 7 NO MUNICÍPIO DE COLIDER-MT,284,3299,0592-2016,01/07/2016,31/12/2016,34700,1399;
175,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE COMODORO,COMODORO,REALIZAÇÃO DOS JOGOS ESCOLARES DA JUVENTUDE 2015 - ETAPA REGIONAL SUDOESTE,340,4445,060/2015,10/06/2015,09/08/2015,35000,0;
176,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE DIAMANTINO,DIAMANTINO,REALIZAÇÃO DO XXXIV JOGOS REGIONAIS DE SELEÇÕES ESTUDANTIS,340,4445,083/2015,19/06/2015,31/12/2015,40000,0;
177,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE GUARANTÃ DO NORTE,GUARANTÃ DO NORTE,Realização dos Jogos Escolares da Juventude 2015 - Etapa Regional em Guarantã do Norte/MT,340,4445,057/2015,25/05/2015,25/07/2015,40000,0;
178,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE GUARANTÃ DO NORTE,GUARANTÃ DO NORTE,Realização do Campeonato Municipal de Futebol Sete  2ª Edição 2016 em Guarantã do Norte/MT,284,3299,0202-2016,01/07/2016,31/12/2016,35000,2073;
179,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE JACIARA,JACIARA,11º Jogos Escolares Regionais de Jaciara,340,4445,086/2015,03/06/2015,01/09/2015,35000,0;
180,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE JAURU,JAURU,34º Jogos Regionais de Seleções Municipais Estudantis - Etapa Sudoeste a realizar-se no município de Jauru/MT no período de 16 a 21/10/2015.,340,4445,133/2015,15/10/2015,14/12/2015,35000,2880;
181,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE JUARA,JUARA,Promover o intercâmbio sócio-cultural e esportivo entre os alunos pais professores e contribuir na formação integral do estudante como ser social e participante estimulando sua criatividade por meio da valorização do 34º Jogos Regionais de Seleções Estudantis,340,4445,113/2015,04/09/2015,03/12/2015,40000,0;
182,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE JUARA,JUARA,Promover o intercâmbio sócio-cultural e esportivo entre os alunos pais professores e as comunidades dos estabelecimentos de ensino do estado de Mato Grosso.,398,2218,0900-2016,01/07/2016,30/12/2016,55000,2200;
183,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE JURUENA,JURUENA,Adquirir alimentos para elaborar as refeições das delegações de Atletas participantes nos Jogos Escolares da Juventude 2017 etapa regional do Noroeste do estado de Mato Grosso a serem realizados no Município de Juruena  MT no período de 2 a 7 de Maio de 2017,398,2218,0151-2017,28/04/2017,23/08/2017,45000,1800;
184,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE MIRASSOL DOESTE,MIRASSOL D`OESTE,Jogos escolares da Juventude 2015  etapa regional,340,4445,092/2015,17/06/2015,31/12/2015,40000,4000;
185,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE NOBRES,NOBRES,Realização do 11º Jogos Regionais Escolares Mato-grossense 2015,340,4445,091/2015,03/06/2015,02/08/2015,40000,0;
186,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE NOBRES,NOBRES,Aquisição de gêneros alimentícios para os Jogos Escolares da Juventude na Região Médio Norte.,398,2218,0724-2017,14/06/2017,28/08/2017,42750,2249;
187,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE NORTELÂNDIA,NORTELÂNDIA,Trabalhar com atividades esportivas desportivas de linguagem com leitura e escrita produção de textos atividades culturais artísiticas informática artesanatos e lúdicas possibilitando a socialização integração do aluno no período ocioso à sociedade promovendo o respeito entre os colegas além de despertar o lado artístico e integrador.,268,3593,154/2006,26/09/6200,31/12/2006,32000,14400;
188,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE NOVA LACERDA,NOVA LACERDA,Construção de Escola Indígena com Instalações Hidro -Sanitárias e Instalações Elétricas na Aldeia Wasusu no Município de Nova Lacerda - MT.,340,4371,095/2015,19/06/2015,20/08/2016,126018,14002;
189,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE NOVA LACERDA,NOVA LACERDA,Construção de Escola Indígena com Instalações Hidro -Sanitárias e Instalações Elétricas na Aldeia Bacurizal no Município de Nova Lacerda - MT.,340,4371,094/2015,19/06/2015,20/08/2016,126018,14002;
190,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE NOVA XAVANTINA,NOVA XAVANTINA,REALIZAÇÃO DOS JOGOS ESCOLARES DA JUVENTUDE - 2016- ETAPA REGIONAL DE NOVA XAVANTINA  MT DE 15 À 20 DE ABRIL DE 2016,398,2218,0324-2016,12/04/2016,30/05/2016,45000,4000;
191,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE PARANATINGA,PARANATINGA,Realização dos Jogos Escolares da Juventude(etapa regional) Região: Sul/Sudeste.,398,2218,0266-2016,13/04/2016,12/06/2016,60000,6000;
192,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE PRIMAVERA DO LESTE,PRIMAVERA DO LESTE,Jogos Escolares da Juventude Estadual  2015  Modalidade Coletiva categoria no B no período de 11/07 á 18/07.,340,4445,097/2015,10/07/2015,10/09/2015,60000,6014;
193,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE QUERÊNCIA,QUERÊNCIA,Realização de Jogos Escolares da Juventude nos dias 15 a 20 de maio de 2015.,340,4445,053/2015,12/05/2015,11/07/2015,40000,0;
194,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE RONDONÓPOLIS,RONDONÓPOLIS,Construção da cobertura da quadra de Educação Física na zona rural da vila paulista municipio de Rondonopolis-MT.,398,2217,1026-2016,01/07/2016,30/06/2017,318166,27192;
195,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE SANTO AFONSO,SANTO AFONSO,Reforma e Ampliação da Escola Sebastião Tavares no municipio de Santo Afonso-MT.,398,2217,0722-2016,01/07/2016,02/05/2017,200000,5635;
196,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE SÃO FÉLIX DO ARAGUAIA,SÃO FÉLIX DO ARAGUAIA,REALIZAÇÃO DO XXXIV JOGOS REGIONAIS DE SELEÇÕES MUNICIPAIS ESTUDANTIS NOS DIAS 14 A 19 DE NOVEMBRO DE 2015. QUE ATENDERÁ OS 12 MUNICÍPIOS: CONFRESA SANTA CRUZ DO XINGÚ SÃO JOSÉ DO XINGÚ CANABRAVA DO NORTE VILA RICA PORTO ALEGRE DO NORTE SANTA TEREZINHA NOVO SANTO ANTONIO SERRA NOVA DOURADA ALTO BOA VISTA LUCIARA E SÃO FÉLIX DO ARAGUAIA/MT.,340,4445,139/2015,12/11/2015,11/01/2016,35000,3500;
197,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE SÃO FÉLIX DO ARAGUAIA,SÃO FÉLIX DO ARAGUAIA,REALIZAÇÃO DOS JOGOS ESCOLARES DA JUVENTUDE 2016 - REGIÃO NORDESTE - PERÍODO 22/04 A 27/04/2016,398,2218,0575-2016,19/04/2016,30/06/2016,40000,4498;
198,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE SAPEZAL,SAPEZAL,Apoio financeiro para Aquisição de gêneros alimentícios afim de auxiliar na alimentação dos atletas dos Jogos Escolares da Juventude 2017.,398,2218,0456-2017,05/06/2017,17/10/2017,40000,2400;
199,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE SINOP,SINOP,Custear despesas de alimentação do XI Jogos Escolares Fase Regional-Categorias "A e B" a ser realizado em Sinop-MT,340,4445,055/2015,21/05/2015,30/06/2015,40000,0;
200,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE SORRISO,SORRISO,O presente termo de Convênio tem por objeto repasse de recurso financeiro para a Manutenção e Desenvolvimento da Educação Básica para as turmas do Ensino Médio da Escola Estadual Mário Spinelli que são atendidas na Escola Municipal Primaverinha no Distrito de Primaverinha Município de Sorriso-MT. Tal Convênio faz-se necessário para colaborar com a aquisição de materiais de expediente e na manutenção do prédio escolar Municipal utilizado para atendimento às turmas da Rede Estadual.,340,3890,151/2015,29/12/2015,13/12/2016,10000,0;
201,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE SORRISO,SORRISO,ALIMENTAÇÃO DE ATLETAS PROFESSORES ACOMPANHANTES MOTORISTAS E CHEFE DE DELEGAÇÕES ARBITROS E EQUIPE TÉCNICA DA SEDUC/ SECEL - MT DOS JOGOS ESCOLARES DA JUVENTUDE 2015 A SER REALIZADO NA CIDADE DE SORRISO - MT NO PERIODO DE 19 Á 25 DE JULHO DE 2015,340,4445,062/2015,01/07/2015,08/10/2015,60000,0;
202,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,PREFEITURA MUNICIPAL DE SORRISO,SORRISO,ALIMENTAÇÃO DE ATLETAS PROFESSORES ACOMPANHANTES MOTORISTAS E CHEFE DE DELEGAÇÕES ÁRBITROS E EQUIPE TÉCNICA DA SEDUC/ SECEL - MT DOS JOGOS ESCOLARES DA JUVENTUDE 2015 - FASE ESTADUAL - MODALIDADES INDIVIDUAIS A SER REALIZADO NA CIDADE DE SORRISO - MT NO PERÍODO DE 06 Á 09 DE AGOSTO DE 2015.,340,4445,109/2015,05/08/2015,30/09/2015,40000,0;
203,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,SOCIEDADE HIPICA CUIABANA,CUIABÁ,O pagamento de profissionais que dão atendimento especializado para pessoas com deficiência da Sociedade Hípica Cuiabana para o ano de 2016.,398,2220,0656-2016,06/09/2016,01/03/2017,60000,0;
204,SECRETARIA DE ESTADO DE EDUCAÇÃO - SEDUC,SOCIEDADE PESTALOZZI DE CLÁUDIA,CLÁUDIA,Pagamento de 05 (cinco) profissionais da Educação Especial.,340,4380,039/2015,12/05/2015,31/12/2015,72600,0;
